	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10369.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10395.Gastrectomy	10742.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
C00255_Riboflavin	0.0	6.87676529	25.85099183	0.0	0.0	41.46154687	93.63059403	59.96322446	67.08788809	0.0	80.72025502	0.0	0.0	79.7407077	111.0	82.57152829	0.0	97.0	0.0	177.3127084	0.0	75.23388516	64.46595491	52.0	99.0	0.0	0.0	98.88149582	0.0	0.0	0.0	117.0	0.0	9.642427864	124.0	66.56062069	0.0	51.76735694	105.72635829999999	0.0	42.18353543	67.99272436	108.0	98.0	90.0	96.0	181.131659	91.0	0.0	69.71233478	0.0	99.0	0.0	0.0	151.4313087	0.0	0.0	8.870761312	0.0	94.0	0.0	43.161593599999996	221.6833464	0.0	0.0	0.0	0.0	66.0	122.0	103.2593203	65.71566645	149.0	0.0	90.0	0.0	0.0	61.0	57.0	70.40012287	38.59934769	169.0	0.0	52.99528198	0.0	55.0	0.0	86.57745389	84.07740489	135.0	117.0	76.45609661	0.0	78.11752279	0.0	0.0	0.0
C00257_Gluconate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	532.7267994	0.0	0.0	4794.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	457.8261592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0138659	236.9392902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C00258_Glycerate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	481.32558059999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2158.0	0.0	0.0	3225.553918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	984.633612	0.0	0.0	2245.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C00262_Hypoxanthine	98.20948984	0.0	13.99978988	5.811374944	2133.0	12.10965246	25.82968088	0.0	0.0	31.35869142	13.73854621	8.4182431	0.0	18.31159795	907.0	7.851585036	0.0	545.0	9.97750409	26.64746678	3783.0	10.77965755	0.0	38.0	92.0	11.323955499999999	245.0	12.46116241	0.0	0.0	6.4967356579999995	392.0	7.937025127999999	0.0	1439.0	10.33175459	167.0	7.711742826	95.76238852	79.94151494	0.0	0.0	217.0	52.0	85.0	1624.0	6.9717588	0.0	10.91540267	15.415605800000002	390.0	24.0	5.094839906	16.93716718	9.817698334	7.698666185	8.960828931	0.0	9.179176862	853.0	0.0	17.48030915	43.73622335	12.44516315	28.0	0.0	0.0	68.0	1484.0	21.06310204	11.06794567	986.0	7.265216419	95.0	0.0	4.10123183	0.0	0.0	14.83934474	0.0	1021.0	1880.0	55.48000655	5.7727920379999995	26.0	298.0	178.6833439	34.02914042	400.0	2002.0	16.9659368	22.0	37.44575141	10.94462691	8.684180465	6.010411787000001
C00263_Homoserine	113.7134479	155.8748761	46.3546123	54.77941051	74.0	43.45492593	47.12438811	202.52036950000002	46.96629023	17.66665799	25.6560354	22.52861901	195.1940653	42.94532315	0.0	28.48195514	0.0	118.0	97.57129851	14.03980152	105.0	41.70663994	65.22419253	33.0	0.0	69.14357165	39.0	31.08093085	236.4273041	33.64977481	59.83588051	0.0	47.581088799999996	34.54834943	153.0	82.73259287	69.0	29.1152787	50.58283664	0.0	28.56508302	72.6054795	0.0	0.0	197.0	0.0	29.99772530000001	0.0	59.05050064	45.48532047	67.0	0.0	80.74150291	99.60588349	34.10670551	177.7455405	29.12220797	50.82764241	44.19432670000001	0.0	52.80270868	29.46053279	58.17553737	48.52648304	0.0	49.86217624	39.09210749	0.0	0.0	87.47886056	87.65074646	207.0	60.27745687	0.0	0.0	15.21790043	31.0	0.0	81.69787392	29.506774	0.0	0.0	68.8565181	152.5438753	62.0	33.0	116.3831027	134.7033847	124.0	0.0	280.7507603	72.0	31.82131415	17.27086803	52.43587391	25.98009221
C00270_N-Acetylneuraminate	0.0	0.0	71.57174658	0.0	6819.0	0.0	0.0	0.0	41.78518458	86.2942593	0.0	0.0	113.681752	0.0	2181.0	22.24694725	245.1972937	230.0	0.0	0.0	1454.0	0.0	66.43329602	0.0	3336.0	0.0	0.0	0.0	223.7774695	0.0	118.80390630000001	0.0	152.3038658	51.78471432	3081.0	0.0	0.0	0.0	0.0	923.0229958999997	0.0	0.0	0.0	193.0	0.0	0.0	37.53143104	0.0	0.0	86.66333877	2519.0	0.0	154.6248974	122.9323648	0.0	53.9601549	0.0	37.03504804	0.0	3811.0	269.61069039999995	70.10254207	151.59912930000004	83.90001279	2547.0	72.37895929	176.3304775	0.0	5248.0	109.43952959999999	194.0536013	593.0	61.16542304	0.0	0.0	0.0	0.0	0.0	5370.488099	81.96304859	3206.0	650.0	532.5505901	0.0	30.0	1648.0	157.25696059999999	215.04645150000002	0.0	419.0	105.42561	0.0	66.5783341	30.41506720000001	0.0	0.0
C00294_Inosine	234.178092	104.659779	256.079927	76.47030852	28.0	253.75368109999997	137.4000367	10.05176188	72.82608756	163.06732769999996	0.0	26.47296508	0.0	255.77207400000003	0.0	70.52774063	39.26358496	0.0	0.0	17.88533344	46.0	45.275130499999996	0.0	0.0	0.0	142.7862828	0.0	131.33782639999998	37.27644151	73.10321487	169.7989029	0.0	105.51256809999998	131.89892460000002	165.0	114.1601881	0.0	65.56055229	106.41057930000001	96.39469659999999	68.42727354	33.20680971	0.0	0.0	314.0	71.0	36.6585604	0.0	108.76434509999999	63.89142376	0.0	0.0	79.405991	381.77031150000005	49.32435874	33.29502405	20.57810232	20.94584305	85.81535455	0.0	142.2673394	68.52412206	761.4000805	169.5350368	0.0	82.86499461	84.63004158	0.0	351.0	222.8188514	140.1628499	0.0	64.31860716	0.0	76.0	53.94351714	0.0	0.0	0.0	178.2224054	79.0	248.0	661.3848323	44.95966799	71.0	0.0	75.36483993	149.89142819999995	0.0	0.0	123.57349850000001	94.0	215.2482742	52.2823768	126.25387909999999	62.39989404
C00295_Orotate	88.03286991	0.0	0.0	0.0	587.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	427.41696179999997	0.0	0.0	0.0	0.0	0.0	549.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	816.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	401.0	0.0	0.0	693.0	0.0	0.0	0.0	0.0	0.0	921.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	527.0	0.0	0.0	0.0	285.0	0.0	599.0	0.0	0.0	0.0	0.0	0.0	0.0	511.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	599.0	890.0	0.0	0.0	0.0	0.0	0.0	0.0
C00296_Quinate	219.9354206	47.28287373	202.52758659999998	1764.5859460000001	355.0	69.8917052	316.6524371000001	0.0	39.87395593	138.6555919	0.0	54.13375199	1731.682127	1905.0380870000001	0.0	95.41485712	11342.603290000001	69.0	1138.141151	4093.371189	211.0	178.28805880000004	8738.770318	0.0	322.0	145.0042983	0.0	96.07604521	71.06518118	0.0	1301.4170470000001	377.0	0.0	37.47213565	5356.0	372.4778872	114.0	0.0	0.0	81.42681599	82.64947842	67.45735609	2646.0	135.0	185.0	1698.0	4010.985493	743.0	51.07239184	148.69272769999995	0.0	123.0	2940.039602	0.0	435.9742847	0.0	108.188823	2362.001073	93.20701941	1456.0	100.654127	1332.246	0.0	92.3755537	0.0	39.7208771	196.3011342	0.0	0.0	177.11547230000005	432.18468909999996	702.0	0.0	0.0	0.0	0.0	1441.0	227.0	1265.606075	58.19954132	16177.0	282.0	963.7559773	0.0	0.0	1074.0	1527.332287	0.0	5559.0	4453.0	1645.6615880000006	0.0	242.8049222	0.0	0.0	0.0
C00299_Uridine	511.31767010000004	263.3086073	157.70113590000003	25.92621841	875.0	343.0516858	677.9111872000002	0.0	233.955191	265.4030403	137.82548280000003	334.8645266000001	234.44607230000003	323.4636175	1518.0	133.52906720000001	149.02372780000005	825.0	0.0	226.0049889	485.0	0.0	308.337702	0.0	684.0	0.0	275.0	363.6861458	35.75474622	0.0	287.999054	471.0	0.0	372.1681454	1362.0	227.4549298	362.0	95.45345143	1258.584643	0.0	155.34994530000003	0.0	465.0	544.0	442.0	569.0	0.0	403.0	106.358549	242.5436449	454.0	424.0	383.6762915	0.0	154.88308769999998	0.0	256.5370599	376.5348432	0.0	887.0	450.9519899	120.3891889	655.8499676	414.3198635	1676.0	0.0	0.0	0.0	1522.0	321.9806621	463.07605599999994	0.0	311.6653492000001	683.0	201.0	0.0	252.0	449.0	0.0	210.8243745	1589.0	347.0	475.79396529999997	0.0	293.0	203.0	284.7405775	312.9076124	0.0	987.0	378.8826466	324.0	542.2072837000002	119.2670422	342.2993312	0.0
C00300_Creatine	3714.946243	4890.607887	1092.6265560000004	1139.070828	4964.0	17.01440208	361.1746624	7071.7075159999995	42.4165227	1565.613593	90.71616392	578.1331018	4078.597928	8.195739052999999	11360.0	15.32811987	3895.847191	71.0	2253.364627	16.92414776	123.0	76.67962506	467.90856449999995	49.0	2018.0	128.7478092	630.0	282.8304146000001	4262.698796	49.01186634	1311.760847	35.0	40.87673747	92.82385125	2070.0	711.748811	0.0	31.04167769	4146.398953	3055.604287	10.96359011	1127.399871	9.5	30.0	146.0	149.0	261.58110189999996	2184.0	42.51979792	1007.607849	1440.0	45.0	822.5713432	486.72744800000004	20.69672286	2679.255723	10.39128263	928.8598435	69.18651902	426.0	1161.3699609999999	37.78707568	591.7132497	520.7214387	3730.0	1937.0186489999999	3442.454936	26.0	44.0	411.2660687	5949.33387	21.0	1091.6560279999999	195.0	3579.0	52.54608457	13.0	6144.0	2134.029196	536.9753124	4394.0	5605.0	11309.899459999999	602.9743586	655.0	1588.0	2706.48442	261.3324789	30.0	723.0	206.74230669999997	33.0	2681.887577	32.42547054	251.1205502	151.00098290000003
C00311_Isocitrate	168.0229418	143.8721308	0.0	0.0	0.0	0.0	0.0	0.0	310.8973155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	397.4421645	0.0	0.0	0.0	0.0	111.6046881	1335.0	0.0	0.0	26.50999512	835.897499	1319.438062	0.0	0.0	0.0	678.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	223.19926569999996	290.7532481	0.0	31779.5297	0.0	837.0898802999999	0.0	1925.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	653.5364812999999	0.0	0.0	272.9632229	0.0	0.0	0.0	0.0	0.0	3129.877129	58.57160776	0.0	2156.0	0.0	0.0	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.37377639	0.0	0.0	390.4100267
C00314_Pyridoxine	0.0	0.0	0.0	12.04879238	0.0	9.336675523	5.11234389	10.38668023	8.70080081	0.0	0.0	3.4751541610000003	9.952668753	0.0	0.0	0.0	0.0	8.2	1.632724359	21.31440146	0.0	1.588765727	10.93525154	0.0	0.0	0.0	0.0	16.852776100000003	4.312697967	0.0	0.0	7.2	0.0	0.0	3.2	6.210437548	0.0	13.959335500000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9	0.0	9.9	4.574669728	13.22251584	0.0	9.7	10.19965163	0.0	23.73792694	7.091358552000001	0.0	5.218424346	8.636135627	0.0	0.0	0.0	34.48726527	2.38850772	0.0	0.0	0.0	6.8	0.0	4.418707521	5.0751764569999995	0.0	0.0	0.0	0.0	11.57800324	0.0	0.0	8.52531128	35.04515891	4.7	0.0	0.0	7.201752827000001	0.0	0.0	0.0	0.0	8.3	0.0	25.23321811	0.0	6.698762684	0.0	16.040373499999998	0.0
C00315_Spermidine	87.81987082	87.66025259999998	181.9166421	810.0480687999999	425.0	215.7405018	120.8259392	87.88626874	177.0486632	81.22099159999998	58.54024738	66.14763474	70.92565902	112.4391767	282.0	83.74961059	2.102815531	114.0	82.51521498	110.30557309999999	572.0	204.20256740000002	60.50145776	33.0	132.0	266.8054018	145.0	34.03378083	189.5300682	262.5590175	177.29674350000005	441.0	209.3584582	1537.659556	79.0	143.1736493	37.0	5.628745422000001	509.3604299	91.23203693	163.26156640000005	234.86370719999996	119.0	236.0	203.0	110.0	166.5842875	130.0	332.66870589999996	265.65004	556.0	8.8	258.6398181	128.1478363	64.06173875	119.7471773	20.50737588	50.08317768	654.1434581	654.0	749.2759063999997	66.69400298	704.7773739	303.467719	576.0	379.53900219999997	43.91927426	16.0	442.0	733.7242914	847.8750124	20.0	198.0876357	49.0	100.0	71.04956202	37.0	67.0	5.829023315	16.99441391	4.4	302.0	1293.962894	502.8001875	49.0	34.0	161.16601809999997	277.9012029	89.0	363.0	189.1702879	438.0	398.20425389999997	16.11151013	329.517988	305.6832423
C00318_Carnitine	112.53098390000001	80.55196104	64.14035868	230.8857482	112.0	24.47945753	538.7547497	90.64075	27.16593849	262.60467850000003	7.190608847000001	447.0617552	1315.260377	9.209835724	581.0	74.92892564	128.62904609999998	35.0	54.84685076	12.30467552	23.0	175.91213080000003	133.2990446	8.2	231.0	115.23196750000001	68.0	37.12414982	2069.9462829999998	72.94857442	119.6683139	8.0	29.116942600000005	273.34063030000004	3369.0	55.80054683	7.0	26.27629739	1783.665614	165.4409719	31.10764971	69.91045153	31.0	73.0	25.0	27.0	52.41613132	74.0	31.79571223	80.05204384	141.0	62.0	109.42848700000002	198.4960055	46.06604148	115.83998359999998	33.65036293	62.53460022	35.64768387	173.0	88.84618557	11.44338774	282.1881525	20.47011434	199.0	152.9232137	131.5055193	15.0	49.0	10.59211446	246.4749974	18.0	227.8020736	62.0	66.0	78.22459847	19.0	100.0	1547.613379	49.60958765	585.0	442.0	360.78927180000005	27.88480445	136.0	105.0	45.00058137	60.55240011	9.6	122.0	69.27066526	17.0	155.2289739	40.75490638	23.72655678	80.96372791
C00327_Citrulline	1189.690439	997.6256535	686.4546475999998	628.3829654	4358.0	323.9412373	181.16867659999997	118.86833100000001	558.3575433	280.26979389999997	370.2826967	213.04698540000004	202.9797127	146.4551491	4101.0	211.6988359	412.3242363	3644.0	139.34753480000003	346.21018	2267.0	98.74942333	182.1360591	569.0	10902.0	624.3936769	1029.0	544.3331598999998	243.6108149	353.7186089	334.2977246000001	863.0	280.5532545	178.20578500000005	3001.0	370.2773326	127.0	293.68039060000007	938.9629099	1528.6426179999999	208.61047209999998	961.1972014	2108.0	7055.0	1172.0	2570.0	356.2834518	2861.0	291.0806241	1731.4855510000002	6079.0	300.0	480.95053160000003	667.9727128	254.0399202	440.12084500000003	309.8211366000001	323.9398751	432.8119033	7718.0	589.3208647000001	404.9946383	724.8383411	353.50562180000014	15815.0	300.68122389999996	337.17604710000006	1082.0	10772.0	636.0305119	1353.308892	627.0	318.92106960000007	3314.0	556.0	237.2896576	248.0	18365.0	983.5356957999999	586.9258789	3150.0	4338.0	5440.198063	250.7641288	425.0	3686.0	91.18238033	836.1676036	1034.0	3158.0	659.2847662	380.0	472.72414110000005	307.637969	530.0224059	576.3961817
C00329_Glucosamine	44.86945982	21.885490700000002	29.91737439	30.05761758	401.0	12.19685946	19.59246605	0.0	13.93028445	8.109533484	18.67543005	0.0	0.0	0.0	0.0	4.847991669	0.0	706.0	0.0	0.0	77.0	7.385468887999999	0.0	21.0	368.0	0.0	0.0	11.18689506	28.85875493	155.00161730000005	93.68632312	30.0	0.0	31.86049133	198.0	0.0	0.0	14.35116806	49.37953894	65.77552858	3.478341263	56.30330712	42.0	135.0	31.0	4671.0	27.33812441	121.0	11.79833286	9.541203142999999	0.0	78.0	36.33234093	26.34772738	12.95150061	54.51131181	7.816614109	0.0	0.0	1407.0	44.45598452	20.06986564	0.0	21.98090804	121.0	0.0	0.0	84.0	236.0	22.752504000000002	53.56620267	1521.0	17.41204999	172.0	0.0	0.0	0.0	0.0	95.94192641	76.89604942	208.0	14.0	40.00814423	17.4553995	30.0	0.0	12.32744545	33.24890618	232.0	348.0	18.49921772	18.0	22.02798277	8.048999846000001	0.0	0.0
C00330_2'-Deoxyguanosine	0.0	8.242949025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.409401974	0.0	0.0	0.0	30.491250899999997	0.0	0.0	129.8094414	0.0	17.01217926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.61150627	114.0	0.0	0.0	0.0	0.0	19.74560853	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.67812998	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.32306101	0.0	0.0	0.0
C00334_GABA	202.7485041	72.97927775	113.2212513	1699.987501	2266.0	57.75371059	346.9711151	1375.790473	65.1681429	90.32425998	3067.2193039999997	3054.041393	141.6780221	24.07803777	15352.0	17.51529448	33.07990739	867.0	332.1589016000001	113.4161165	605.0	139.303723	224.44497369999996	57.0	283.0	514.2209567	26.0	59.59099641	319.0641573000001	1170.363767	391.1763284	1076.0	770.2085916	29.01379052	970.0	71.97160582	2195.0	190.7519363	99.81521001	37.00205073	181.2629201	99.05343881	3414.0	166.0	1893.0	712.0	610.3116997000002	691.0	179.76700380000003	2683.209703	789.0	612.0	1120.6528529999996	150.165563	127.90620600000001	283.0356871	94.06300118	514.3159502000002	105.7166749	202.0	225.24222000000003	20.95242941	769.5311997	250.2924758	730.0	278.28770319999995	217.18163030000002	1017.0	361.0	2069.070292000001	258.4179196	422.0	125.227341	404.0	56.0	145.5146604	135.0	429.0	4181.45173	5060.675657	418.0	178.0	700.5501857	68.52382872	44.0	134.0	521.8703335	468.63691100000005	6986.0	289.0	598.940797	677.0	96.76608481	49.09809519	1746.285892	273.7280624
C00346_Ethanolamine phosphate	0.0	25.66655096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.150332299999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.60777634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.4634472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.74819698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2311.5343629999998	13.73691611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	309.1998873	0.0	46.37228171	0.0
C00355_DOPA	0.0	0.0	0.0	0.0	7.6	0.0	0.0	0.0	0.0	0.0	0.0	15.24281555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	5.9092367160000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.71263038	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.627629473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C00357_N-Acetylglucosamine 6-phosphate	69.86949151	61.80450106	103.97879920000001	0.0	0.0	0.0	142.622573	112.1878351	24.58018455	0.0	0.0	88.74969563	106.42424170000001	25.24095861	0.0	0.0	54.1010779	0.0	89.46759865	30.808725399999997	0.0	70.13146752	23.89699447	0.0	0.0	126.66494579999998	0.0	39.24868991	51.25492541	0.0	59.73608647	0.0	94.63961974	23.37510262	0.0	335.1261466	0.0	40.91052539	468.6512188	35.27943755	0.0	0.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	101.85540909999999	0.0	0.0	76.82918499	0.0	0.0	0.0	0.0	28.90332996	29.11083226	0.0	75.70022883	0.0	103.82545520000001	55.33325446	0.0	332.77640049999997	289.7044398999999	0.0	0.0	85.39532564	26.12640828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.77311698	0.0	0.0	46.72302009	223.05558	30.0	0.0	80.48263285	324.22177139999997	0.0	0.0	83.69052611	0.0	26.21682135	39.84453646	0.0	79.23955109
C00364_dTMP	51.38689407	20.76473398	39.5964028	0.0	0.0	75.29004892	32.792274199999994	0.0	44.46166704	25.74406843	18.42360242	0.0	0.0	25.93198175	0.0	0.0	0.0	0.0	63.31788688	0.0	0.0	35.42597105	32.35648425	0.0	0.0	0.0	0.0	26.32871489	34.16567526	0.0	0.0	0.0	47.30018094	60.33998542	0.0	0.0	0.0	0.0	0.0	26.11084344	57.11349216	0.0	0.0	0.0	111.0	0.0	0.0	0.0	117.28979960000001	59.14165643	0.0	0.0	63.77120252	0.0	43.30189401	60.47485511	0.0	37.0965757	40.34122152	0.0	80.22799587	0.0	65.40889685	72.44372244	0.0	56.86452036	0.0	0.0	0.0	44.51911067	48.209323499999996	0.0	64.46791838	0.0	0.0	46.44152973	0.0	0.0	0.0	16.57062479	0.0	0.0	36.03035237	44.85174011	57.0	0.0	0.0	53.194659200000004	0.0	0.0	86.00266938	88.0	34.51995637	37.8402115	79.10950093	38.54518989
C00366_Urate	0.0	2951.6841210000002	0.0	0.0	341.0	61.56105045	2734.315288	0.0	0.0	452.02606529999997	0.0	0.0	391.61816380000016	94.1668609	14356.0	0.0	7679.771442	2353.0	0.0	268.7455559	339.0	0.0	278.3068809	0.0	17567.0	0.0	377.0	0.0	275.63110510000007	0.0	921.0352988	777.0	0.0	1106.591709	0.0	269.14848789999996	938.0	0.0	6501.6138329999985	13314.05595	0.0	0.0	939.0	9360.0	0.0	379.0	0.0	2879.0	0.0	157.9137493	4207.0	933.0	1191.044006	273.5384645	0.0	0.0	0.0	42.92360445	0.0	2265.0	2194.937923	0.0	0.0	0.0	15364.0	0.0	288.5417307	1205.0	852.0	117.6350973	0.0	158.0	270.7591544	1171.0	2068.0	0.0	0.0	1407.0	2420.8583670000007	0.0	0.0	27529.0	1418.310366	0.0	877.0	6552.0	189.8018206	148.96205080000001	970.0	1581.0	124.56943009999999	0.0	222.32310269999996	147.7188615	0.0	0.0
C00371_trans-Zeatin	0.0	0.0	0.0	1.9028599659999998	4.6	0.0	13.41649023	0.0	0.0	0.0	0.0	1.743303806	0.0	0.0	0.0	6.003628525	0.0	0.0	0.0	3.0327272919999997	0.0	20.49711683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.05480223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.67091537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.322826116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.029394531	0.0	0.0
C00378_Thiamine	0.0	4.0481431180000005	26.96023702	44.42622276	11.0	0.0	5179.692687	9871.600484999999	75.64527655	0.0	2965.30265	337.90258910000006	0.0	28.32594742	4.4	765.1150093	0.0	215.0	0.0	39.24780866	37.0	0.0	0.0	0.0	10.0	11.19726731	4.7	6086.502481	0.0	0.0	0.0	8.0	17.31984731	0.0	11.0	87.79182298	48.0	104.24450870000001	0.0	0.0	214.9298285	0.0	20.0	15.0	98.0	24.0	2346.842347	18.0	866.6356292000003	23195.31959	11.0	2.4	10.65388377	27.18005174	15.35429357	0.0	0.0	0.0	26.18889034	35.0	28.63476972	0.0	9779.112609	26.54281207	5.2	0.0	0.0	13.0	996.0	9.842192654	0.0	22.0	9.734731132	29.0	0.0	28.84282892	0.0	75.0	8965.360367	613.6345076	12.0	0.0	0.0	623.3538827000001	0.0	0.0	13.90578692	25.41081892	14.0	21.0	8273.50412	0.0	0.0	15.96633243	0.0	10.8936367
C00380_Cytosine	0.0	0.0	0.0	94.10523603	10.0	0.0	0.0	3.983035033	0.0	0.0	6.569788405	0.0	8.780164916	0.0	0.0	5.402404784	0.0	0.0	0.0	0.0	8.8	9.268253898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.475335349	0.0	3.121868495	0.0	21.0	3.1689485439999996	0.0	0.0	12.05434552	0.0	0.0	0.0	12.0	0.0	0.0	11.0	4.02379323	0.0	6.577522409	0.0	50.0	0.0	0.0	6.328759456	8.682624701	46.12671818	4.514913275	0.0	3.1332194039999997	18.0	0.0	8.137000591	0.0	4.864948368	0.0	0.0	0.0	0.0	26.0	0.0	74.89557466	22.0	5.762355717	0.0	0.0	3.7675482739999997	0.0	0.0	35.02099446	0.0	12.0	0.0	0.0	0.0	0.0	11.0	21.56833501	4.345380196	0.0	9.1	0.0	0.0	0.0	4.0445217960000015	6.575697825	0.0
